Phone timestamp;RR-interval [ms]
2026-03-23T17:27:58.535;559
2026-03-23T17:27:59.094;577
2026-03-23T17:27:59.671;580
2026-03-23T17:28:00.251;579
2026-03-23T17:28:00.830;590
2026-03-23T17:28:01.420;596
2026-03-23T17:28:02.016;587
2026-03-23T17:28:02.603;573
2026-03-23T17:28:03.176;563
2026-03-23T17:28:03.739;560
2026-03-23T17:28:04.299;558
2026-03-23T17:28:04.857;553
2026-03-23T17:28:05.410;545
2026-03-23T17:28:05.955;538
2026-03-23T17:28:06.493;531
2026-03-23T17:28:07.024;535
2026-03-23T17:28:07.559;539
2026-03-23T17:28:08.098;548
2026-03-23T17:28:08.646;568
2026-03-23T17:28:09.214;592
2026-03-23T17:28:09.806;597
2026-03-23T17:28:10.403;570
2026-03-23T17:28:10.973;555
2026-03-23T17:28:11.528;561
2026-03-23T17:28:12.089;547
2026-03-23T17:28:12.636;555
2026-03-23T17:28:13.191;555
2026-03-23T17:28:13.746;549
2026-03-23T17:28:14.295;549
2026-03-23T17:28:14.844;546
2026-03-23T17:28:15.390;544
2026-03-23T17:28:15.934;546
2026-03-23T17:28:16.480;550
2026-03-23T17:28:17.030;549
2026-03-23T17:28:17.579;540
2026-03-23T17:28:18.119;536
2026-03-23T17:28:18.655;540
2026-03-23T17:28:19.195;538
2026-03-23T17:28:19.733;536
2026-03-23T17:28:20.269;528
2026-03-23T17:28:20.797;526
2026-03-23T17:28:21.323;529
2026-03-23T17:28:21.852;521
2026-03-23T17:28:22.373;513
2026-03-23T17:28:22.886;510
2026-03-23T17:28:23.396;512
2026-03-23T17:28:23.908;512
2026-03-23T17:28:24.420;513
2026-03-23T17:28:24.933;509
2026-03-23T17:28:25.442;513
2026-03-23T17:28:25.955;513
2026-03-23T17:28:26.468;517
2026-03-23T17:28:26.985;522
2026-03-23T17:28:27.507;523
2026-03-23T17:28:28.030;524
2026-03-23T17:28:28.554;521
2026-03-23T17:28:29.075;530
2026-03-23T17:28:29.605;524
2026-03-23T17:28:30.129;526
2026-03-23T17:28:30.655;525
2026-03-23T17:28:31.180;527
2026-03-23T17:28:31.707;529
2026-03-23T17:28:32.236;527
2026-03-23T17:28:32.763;520
2026-03-23T17:28:33.283;517
2026-03-23T17:28:33.800;518
2026-03-23T17:28:34.318;518
2026-03-23T17:28:34.836;515
2026-03-23T17:28:35.351;514
2026-03-23T17:28:35.865;511
2026-03-23T17:28:36.376;512
2026-03-23T17:28:36.888;512
2026-03-23T17:28:37.400;504
2026-03-23T17:28:37.904;510
2026-03-23T17:28:38.414;519
2026-03-23T17:28:38.933;516
2026-03-23T17:28:39.449;529
2026-03-23T17:28:39.978;552
2026-03-23T17:28:40.530;558
2026-03-23T17:28:41.088;570
2026-03-23T17:28:41.658;577
2026-03-23T17:28:42.235;563
2026-03-23T17:28:42.798;549
2026-03-23T17:28:43.347;537
2026-03-23T17:28:43.884;529
2026-03-23T17:28:44.413;528
2026-03-23T17:28:44.941;518
2026-03-23T17:28:45.459;517
2026-03-23T17:28:45.976;509
2026-03-23T17:28:46.485;507
2026-03-23T17:28:46.992;506
2026-03-23T17:28:47.498;504
2026-03-23T17:28:48.002;504
2026-03-23T17:28:48.506;502
2026-03-23T17:28:49.008;507
2026-03-23T17:28:49.515;511
2026-03-23T17:28:50.026;521
2026-03-23T17:28:50.547;535
2026-03-23T17:28:51.082;527
2026-03-23T17:28:51.609;521
2026-03-23T17:28:52.130;520
2026-03-23T17:28:52.650;519
2026-03-23T17:28:53.169;519
2026-03-23T17:28:53.688;518
2026-03-23T17:28:54.206;515
2026-03-23T17:28:54.721;510
2026-03-23T17:28:55.231;509
2026-03-23T17:28:55.740;502
2026-03-23T17:28:56.242;499
2026-03-23T17:28:56.741;497
2026-03-23T17:28:57.238;492
2026-03-23T17:28:57.730;496
2026-03-23T17:28:58.226;500
2026-03-23T17:28:58.726;507
2026-03-23T17:28:59.233;516
2026-03-23T17:28:59.749;527
2026-03-23T17:29:00.276;528
2026-03-23T17:29:00.804;528
2026-03-23T17:29:01.332;539
2026-03-23T17:29:01.871;548
2026-03-23T17:29:02.419;559
2026-03-23T17:29:02.978;555
2026-03-23T17:29:03.533;549
2026-03-23T17:29:04.082;542
2026-03-23T17:29:04.624;543
2026-03-23T17:29:05.167;529
2026-03-23T17:29:05.696;525
2026-03-23T17:29:06.221;513
2026-03-23T17:29:06.734;519
2026-03-23T17:29:07.253;524
2026-03-23T17:29:07.777;521
2026-03-23T17:29:08.298;525
2026-03-23T17:29:08.823;535
2026-03-23T17:29:09.358;547
2026-03-23T17:29:09.905;557
2026-03-23T17:29:10.462;551
2026-03-23T17:29:11.013;542
2026-03-23T17:29:11.555;532
2026-03-23T17:29:12.087;538
2026-03-23T17:29:12.625;535
2026-03-23T17:29:13.160;532
2026-03-23T17:29:13.692;531
2026-03-23T17:29:14.223;540
2026-03-23T17:29:14.763;535
2026-03-23T17:29:15.298;541
2026-03-23T17:29:15.839;548
2026-03-23T17:29:16.387;547
2026-03-23T17:29:16.934;538
2026-03-23T17:29:17.472;544
2026-03-23T17:29:18.016;537
2026-03-23T17:29:18.553;521
2026-03-23T17:29:19.074;523
2026-03-23T17:29:19.597;521
2026-03-23T17:29:20.118;523
2026-03-23T17:29:20.641;522
2026-03-23T17:29:21.163;514
2026-03-23T17:29:21.677;512
2026-03-23T17:29:22.189;510
2026-03-23T17:29:22.699;502
2026-03-23T17:29:23.201;506
2026-03-23T17:29:23.707;501
2026-03-23T17:29:24.208;500
2026-03-23T17:29:24.708;498
2026-03-23T17:29:25.206;504
2026-03-23T17:29:25.710;503
2026-03-23T17:29:26.213;507
2026-03-23T17:29:26.720;508
2026-03-23T17:29:27.228;501
2026-03-23T17:29:27.729;505
2026-03-23T17:29:28.234;506
2026-03-23T17:29:28.740;509
2026-03-23T17:29:29.249;508
2026-03-23T17:29:29.757;513
2026-03-23T17:29:30.270;517
2026-03-23T17:29:30.787;508
2026-03-23T17:29:31.295;516
2026-03-23T17:29:31.811;513
2026-03-23T17:29:32.324;507
2026-03-23T17:29:32.831;505
2026-03-23T17:29:33.336;513
2026-03-23T17:29:33.849;508
2026-03-23T17:29:34.357;503
2026-03-23T17:29:34.860;500
2026-03-23T17:29:35.360;500
2026-03-23T17:29:35.860;503
2026-03-23T17:29:36.363;505
2026-03-23T17:29:36.868;508
2026-03-23T17:29:37.376;514
2026-03-23T17:29:37.890;517
2026-03-23T17:29:38.407;523
2026-03-23T17:29:38.930;524
2026-03-23T17:29:39.454;520
2026-03-23T17:29:39.974;530
2026-03-23T17:29:40.504;531
2026-03-23T17:29:41.035;531
2026-03-23T17:29:41.566;529
2026-03-23T17:29:42.095;530
2026-03-23T17:29:42.625;526
2026-03-23T17:29:43.151;522
2026-03-23T17:29:43.673;521
2026-03-23T17:29:44.194;518
2026-03-23T17:29:44.712;520
2026-03-23T17:29:45.232;521
2026-03-23T17:29:45.753;523
2026-03-23T17:29:46.276;530
2026-03-23T17:29:46.806;534
2026-03-23T17:29:47.340;542
2026-03-23T17:29:47.882;560
2026-03-23T17:29:48.442;563
2026-03-23T17:29:49.005;551
2026-03-23T17:29:49.556;548
2026-03-23T17:29:50.104;549
2026-03-23T17:29:50.653;529
2026-03-23T17:29:51.182;531
2026-03-23T17:29:51.713;520
2026-03-23T17:29:52.233;521
2026-03-23T17:29:52.754;512
2026-03-23T17:29:53.266;513
2026-03-23T17:29:53.779;510
2026-03-23T17:29:54.289;502
2026-03-23T17:29:54.791;505
2026-03-23T17:29:55.296;508
2026-03-23T17:29:55.804;495
2026-03-23T17:29:56.299;496
2026-03-23T17:29:56.795;496
2026-03-23T17:29:57.291;489
2026-03-23T17:29:57.780;489
2026-03-23T17:29:58.269;488
2026-03-23T17:29:58.757;480
2026-03-23T17:29:59.237;484
2026-03-23T17:29:59.721;481
2026-03-23T17:30:00.202;478
2026-03-23T17:30:00.680;477
2026-03-23T17:30:01.157;474
2026-03-23T17:30:01.631;477
2026-03-23T17:30:02.108;468
2026-03-23T17:30:02.576;469
2026-03-23T17:30:03.045;467
2026-03-23T17:30:03.512;462
2026-03-23T17:30:03.974;459
2026-03-23T17:30:04.433;461
2026-03-23T17:30:04.894;457
2026-03-23T17:30:05.351;455
2026-03-23T17:30:05.806;453
2026-03-23T17:30:06.259;449
2026-03-23T17:30:06.708;449
2026-03-23T17:30:07.157;445
2026-03-23T17:30:07.602;448
2026-03-23T17:30:08.050;443
2026-03-23T17:30:08.493;438
2026-03-23T17:30:08.931;438
2026-03-23T17:30:09.369;438
2026-03-23T17:30:09.807;439
2026-03-23T17:30:10.246;434
2026-03-23T17:30:10.680;438
2026-03-23T17:30:11.118;436
2026-03-23T17:30:11.554;432
2026-03-23T17:30:11.986;430
2026-03-23T17:30:12.416;429
2026-03-23T17:30:12.845;432
2026-03-23T17:30:13.277;434
2026-03-23T17:30:13.711;432
2026-03-23T17:30:14.143;430
2026-03-23T17:30:14.573;428
2026-03-23T17:30:15.001;430
2026-03-23T17:30:15.431;429
2026-03-23T17:30:15.860;429
2026-03-23T17:30:16.289;430
2026-03-23T17:30:16.719;424
2026-03-23T17:30:17.143;429
2026-03-23T17:30:17.572;426
2026-03-23T17:30:17.998;428
2026-03-23T17:30:18.426;427
2026-03-23T17:30:18.853;428
