Phone timestamp;RR-interval [ms]
2026-04-07T18:42:46.982;684
2026-04-07T18:42:47.666;674
2026-04-07T18:42:48.340;674
2026-04-07T18:42:49.014;672
2026-04-07T18:42:49.686;656
2026-04-07T18:42:50.342;648
2026-04-07T18:42:50.990;638
2026-04-07T18:42:51.628;631
2026-04-07T18:42:52.259;628
2026-04-07T18:42:52.887;630
2026-04-07T18:42:53.517;638
2026-04-07T18:42:54.155;648
2026-04-07T18:42:54.803;653
2026-04-07T18:42:55.456;659
2026-04-07T18:42:56.115;678
2026-04-07T18:42:56.793;684
2026-04-07T18:42:57.477;678
2026-04-07T18:42:58.155;664
2026-04-07T18:42:58.819;658
2026-04-07T18:42:59.477;643
2026-04-07T18:43:00.120;634
2026-04-07T18:43:00.754;626
2026-04-07T18:43:01.380;632
2026-04-07T18:43:02.012;638
2026-04-07T18:43:02.650;645
2026-04-07T18:43:03.295;650
2026-04-07T18:43:03.945;642
2026-04-07T18:43:04.587;646
2026-04-07T18:43:05.233;657
