Phone timestamp;RR-interval [ms]
2026-04-06T10:54:27.659;394
2026-04-06T10:54:28.053;391
2026-04-06T10:54:28.444;391
2026-04-06T10:54:28.835;391
2026-04-06T10:54:29.226;393
2026-04-06T10:54:29.619;387
2026-04-06T10:54:30.006;391
2026-04-06T10:54:30.397;394
2026-04-06T10:54:30.791;389
2026-04-06T10:54:31.180;390
2026-04-06T10:54:31.570;392
2026-04-06T10:54:31.962;391
2026-04-06T10:54:32.353;394
2026-04-06T10:54:32.747;392
2026-04-06T10:54:33.139;393
2026-04-06T10:54:33.532;394
2026-04-06T10:54:33.926;393
2026-04-06T10:54:34.319;395
2026-04-06T10:54:34.714;395
2026-04-06T10:54:35.109;394
2026-04-06T10:54:35.503;396
2026-04-06T10:54:35.899;394
2026-04-06T10:54:36.293;396
2026-04-06T10:54:36.689;394
2026-04-06T10:54:37.083;396
2026-04-06T10:54:37.479;394
2026-04-06T10:54:37.873;396
2026-04-06T10:54:38.269;393
2026-04-06T10:54:38.662;391
2026-04-06T10:54:39.053;395
2026-04-06T10:54:39.448;391
2026-04-06T10:54:39.839;392
2026-04-06T10:54:40.231;393
2026-04-06T10:54:40.624;393
2026-04-06T10:54:41.017;390
2026-04-06T10:54:41.407;392
2026-04-06T10:54:41.799;392
2026-04-06T10:54:42.191;391
2026-04-06T10:54:42.582;394
2026-04-06T10:54:42.976;394
2026-04-06T10:54:43.370;391
2026-04-06T10:54:43.761;389
2026-04-06T10:54:44.150;391
2026-04-06T10:54:44.541;390
2026-04-06T10:54:44.931;392
2026-04-06T10:54:45.323;382
2026-04-06T10:54:45.705;392
2026-04-06T10:54:46.097;391
2026-04-06T10:54:46.488;387
2026-04-06T10:54:46.875;389
2026-04-06T10:54:47.264;389
2026-04-06T10:54:47.653;389
2026-04-06T10:54:48.042;385
2026-04-06T10:54:48.427;391
2026-04-06T10:54:48.818;389
2026-04-06T10:54:49.207;386
2026-04-06T10:54:49.593;386
2026-04-06T10:54:49.979;386
2026-04-06T10:54:50.365;391
2026-04-06T10:54:50.756;388
2026-04-06T10:54:51.144;386
2026-04-06T10:54:51.530;387
2026-04-06T10:54:51.917;388
2026-04-06T10:54:52.305;388
2026-04-06T10:54:52.693;385
2026-04-06T10:54:53.078;389
2026-04-06T10:54:53.467;387
2026-04-06T10:54:53.854;386
2026-04-06T10:54:54.240;388
2026-04-06T10:54:54.628;389
2026-04-06T10:54:55.017;386
2026-04-06T10:54:55.403;388
2026-04-06T10:54:55.791;388
2026-04-06T10:54:56.179;390
2026-04-06T10:54:56.569;384
2026-04-06T10:54:56.953;389
2026-04-06T10:54:57.342;388
2026-04-06T10:54:57.730;387
2026-04-06T10:54:58.117;389
2026-04-06T10:54:58.506;387
2026-04-06T10:54:58.893;387
2026-04-06T10:54:59.280;387
2026-04-06T10:54:59.667;382
2026-04-06T10:55:00.049;393
2026-04-06T10:55:00.442;388
2026-04-06T10:55:00.830;389
2026-04-06T10:55:01.219;390
2026-04-06T10:55:01.609;388
