Phone timestamp;RR-interval [ms]
2026-03-23T11:36:41.559;590
2026-03-23T11:36:42.149;585
2026-03-23T11:36:42.734;583
2026-03-23T11:36:43.317;578
2026-03-23T11:36:43.895;580
2026-03-23T11:36:44.475;575
2026-03-23T11:36:45.050;571
2026-03-23T11:36:45.621;573
2026-03-23T11:36:46.194;576
2026-03-23T11:36:46.770;580
2026-03-23T11:36:47.350;581
2026-03-23T11:36:47.931;588
2026-03-23T11:36:48.519;593
2026-03-23T11:36:49.112;588
2026-03-23T11:36:49.700;587
2026-03-23T11:36:50.287;584
2026-03-23T11:36:50.871;578
2026-03-23T11:36:51.449;560
2026-03-23T11:36:52.009;559
2026-03-23T11:36:52.568;555
2026-03-23T11:36:53.123;549
2026-03-23T11:36:53.672;550
2026-03-23T11:36:54.222;552
2026-03-23T11:36:54.774;541
2026-03-23T11:36:55.315;553
2026-03-23T11:36:55.868;550
2026-03-23T11:36:56.418;549
2026-03-23T11:36:56.967;550
2026-03-23T11:36:57.517;549
2026-03-23T11:36:58.066;539
2026-03-23T11:36:58.605;545
2026-03-23T11:36:59.150;541
2026-03-23T11:36:59.691;538
2026-03-23T11:37:00.229;531
2026-03-23T11:37:00.760;534
2026-03-23T11:37:01.294;1063
2026-03-23T11:37:02.357;552
2026-03-23T11:37:02.909;548
2026-03-23T11:37:03.457;562
2026-03-23T11:37:04.019;558
2026-03-23T11:37:04.577;559
2026-03-23T11:37:05.136;560
2026-03-23T11:37:05.696;566
2026-03-23T11:37:06.262;560
2026-03-23T11:37:06.822;565
2026-03-23T11:37:07.387;564
2026-03-23T11:37:07.951;563
2026-03-23T11:37:08.514;559
2026-03-23T11:37:09.073;556
2026-03-23T11:37:09.629;552
2026-03-23T11:37:10.181;547
2026-03-23T11:37:10.728;553
2026-03-23T11:37:11.281;567
2026-03-23T11:37:11.848;572
2026-03-23T11:37:12.420;573
2026-03-23T11:37:12.993;597
2026-03-23T11:37:13.590;576
2026-03-23T11:37:14.166;577
2026-03-23T11:37:14.743;572
2026-03-23T11:37:15.315;573
2026-03-23T11:37:15.888;577
2026-03-23T11:37:16.465;579
2026-03-23T11:37:17.044;586
2026-03-23T11:37:17.630;581
2026-03-23T11:37:18.211;582
2026-03-23T11:37:18.793;576
2026-03-23T11:37:19.369;575
2026-03-23T11:37:19.944;576
2026-03-23T11:37:20.520;594
2026-03-23T11:37:21.114;622
2026-03-23T11:37:21.736;590
2026-03-23T11:37:22.326;573
2026-03-23T11:37:22.899;567
2026-03-23T11:37:23.466;558
2026-03-23T11:37:24.024;554
2026-03-23T11:37:24.578;554
2026-03-23T11:37:25.132;564
2026-03-23T11:37:25.696;572
2026-03-23T11:37:26.268;595
2026-03-23T11:37:26.863;624
2026-03-23T11:37:27.487;641
2026-03-23T11:37:28.128;626
2026-03-23T11:37:28.754;644
2026-03-23T11:37:29.398;642
2026-03-23T11:37:30.040;622
2026-03-23T11:37:30.662;614
2026-03-23T11:37:31.276;613
2026-03-23T11:37:31.889;604
2026-03-23T11:37:32.493;604
2026-03-23T11:37:33.097;599
2026-03-23T11:37:33.696;596
2026-03-23T11:37:34.292;593
2026-03-23T11:37:34.885;594
2026-03-23T11:37:35.479;582
2026-03-23T11:37:36.061;587
2026-03-23T11:37:36.648;581
2026-03-23T11:37:37.229;585
2026-03-23T11:37:37.814;589
2026-03-23T11:37:38.403;592
2026-03-23T11:37:38.995;601
2026-03-23T11:37:39.596;599
2026-03-23T11:37:40.195;604
2026-03-23T11:37:40.799;1202
2026-03-23T11:37:42.001;600
2026-03-23T11:37:42.601;604
2026-03-23T11:37:43.205;604
2026-03-23T11:37:43.809;604
2026-03-23T11:37:44.413;607
2026-03-23T11:37:45.020;620
2026-03-23T11:37:45.640;617
2026-03-23T11:37:46.257;614
2026-03-23T11:37:46.871;626
2026-03-23T11:37:47.497;639
2026-03-23T11:37:48.136;631
2026-03-23T11:37:48.767;624
2026-03-23T11:37:49.391;616
2026-03-23T11:37:50.007;613
2026-03-23T11:37:50.620;611
2026-03-23T11:37:51.231;604
2026-03-23T11:37:51.835;598
2026-03-23T11:37:52.433;596
2026-03-23T11:37:53.029;602
2026-03-23T11:37:53.631;606
2026-03-23T11:37:54.237;613
2026-03-23T11:37:54.850;641
2026-03-23T11:37:55.491;648
2026-03-23T11:37:56.139;636
2026-03-23T11:37:56.775;629
2026-03-23T11:37:57.404;617
2026-03-23T11:37:58.021;608
2026-03-23T11:37:58.629;604
2026-03-23T11:37:59.233;596
2026-03-23T11:37:59.829;599
2026-03-23T11:38:00.428;597
2026-03-23T11:38:01.025;601
2026-03-23T11:38:01.626;603
2026-03-23T11:38:02.229;609
2026-03-23T11:38:02.838;617
2026-03-23T11:38:03.455;625
2026-03-23T11:38:04.080;626
2026-03-23T11:38:04.706;635
2026-03-23T11:38:05.341;642
2026-03-23T11:38:05.983;641
2026-03-23T11:38:06.624;1267
2026-03-23T11:38:07.891;627
2026-03-23T11:38:08.518;625
2026-03-23T11:38:09.143;628
2026-03-23T11:38:09.771;630
2026-03-23T11:38:10.401;634
2026-03-23T11:38:11.035;645
2026-03-23T11:38:11.680;658
2026-03-23T11:38:12.338;659
2026-03-23T11:38:12.997;669
2026-03-23T11:38:13.666;665
2026-03-23T11:38:14.331;671
2026-03-23T11:38:15.002;666
2026-03-23T11:38:15.668;659
2026-03-23T11:38:16.327;654
2026-03-23T11:38:16.981;647
2026-03-23T11:38:17.628;634
2026-03-23T11:38:18.262;634
2026-03-23T11:38:18.896;626
2026-03-23T11:38:19.522;617
2026-03-23T11:38:20.139;612
2026-03-23T11:38:20.751;615
2026-03-23T11:38:21.366;628
2026-03-23T11:38:21.994;632
2026-03-23T11:38:22.626;637
2026-03-23T11:38:23.263;660
2026-03-23T11:38:23.923;659
2026-03-23T11:38:24.582;654
2026-03-23T11:38:25.236;671
2026-03-23T11:38:25.907;661
2026-03-23T11:38:26.568;646
2026-03-23T11:38:27.214;659
2026-03-23T11:38:27.873;638
2026-03-23T11:38:28.511;635
2026-03-23T11:38:29.146;631
2026-03-23T11:38:29.777;626
2026-03-23T11:38:30.403;618
2026-03-23T11:38:31.021;632
2026-03-23T11:38:31.653;633
2026-03-23T11:38:32.286;631
2026-03-23T11:38:32.917;630
2026-03-23T11:38:33.547;655
2026-03-23T11:38:34.202;649
2026-03-23T11:38:34.851;653
2026-03-23T11:38:35.504;655
2026-03-23T11:38:36.159;642
2026-03-23T11:38:36.801;614
2026-03-23T11:38:37.415;619
2026-03-23T11:38:38.034;609
2026-03-23T11:38:38.643;603
2026-03-23T11:38:39.246;601
2026-03-23T11:38:39.847;599
2026-03-23T11:38:40.446;590
2026-03-23T11:38:41.036;593
2026-03-23T11:38:41.629;595
2026-03-23T11:38:42.224;595
2026-03-23T11:38:42.819;596
2026-03-23T11:38:43.415;613
2026-03-23T11:38:44.028;599
2026-03-23T11:38:44.627;616
2026-03-23T11:38:45.243;607
2026-03-23T11:38:45.850;601
2026-03-23T11:38:46.451;611
2026-03-23T11:38:47.062;612
2026-03-23T11:38:47.674;604
2026-03-23T11:38:48.278;600
2026-03-23T11:38:48.878;602
2026-03-23T11:38:49.480;595
2026-03-23T11:38:50.075;588
2026-03-23T11:38:50.663;596
2026-03-23T11:38:51.259;597
2026-03-23T11:38:51.856;577
2026-03-23T11:38:52.433;599
2026-03-23T11:38:53.032;593
2026-03-23T11:38:53.625;587
2026-03-23T11:38:54.212;592
2026-03-23T11:38:54.804;598
2026-03-23T11:38:55.402;599
2026-03-23T11:38:56.001;589
2026-03-23T11:38:56.590;589
2026-03-23T11:38:57.179;595
2026-03-23T11:38:57.774;593
2026-03-23T11:38:58.367;587
2026-03-23T11:38:58.954;597
2026-03-23T11:38:59.551;597
2026-03-23T11:39:00.148;588
2026-03-23T11:39:00.736;601
2026-03-23T11:39:01.337;600
2026-03-23T11:39:01.937;594
2026-03-23T11:39:02.531;597
2026-03-23T11:39:03.128;602
2026-03-23T11:39:03.730;597
2026-03-23T11:39:04.327;589
2026-03-23T11:39:04.916;597
2026-03-23T11:39:05.513;589
2026-03-23T11:39:06.102;578
2026-03-23T11:39:06.680;581
2026-03-23T11:39:07.261;580
2026-03-23T11:39:07.841;571
2026-03-23T11:39:08.412;574
2026-03-23T11:39:08.986;583
2026-03-23T11:39:09.569;586
2026-03-23T11:39:10.155;585
2026-03-23T11:39:10.740;598
2026-03-23T11:39:11.338;604
2026-03-23T11:39:11.942;600
2026-03-23T11:39:12.542;595
2026-03-23T11:39:13.137;597
2026-03-23T11:39:13.734;591
2026-03-23T11:39:14.325;582
2026-03-23T11:39:14.907;584
2026-03-23T11:39:15.491;586
2026-03-23T11:39:16.077;587
2026-03-23T11:39:16.664;584
2026-03-23T11:39:17.248;594
2026-03-23T11:39:17.842;594
2026-03-23T11:39:18.436;585
2026-03-23T11:39:19.021;587
2026-03-23T11:39:19.608;595
2026-03-23T11:39:20.203;588
2026-03-23T11:39:20.791;591
2026-03-23T11:39:21.382;602
2026-03-23T11:39:21.984;610
2026-03-23T11:39:22.594;604
2026-03-23T11:39:23.198;614
2026-03-23T11:39:23.812;615
2026-03-23T11:39:24.427;607
2026-03-23T11:39:25.034;601
2026-03-23T11:39:25.635;603
2026-03-23T11:39:26.238;600
2026-03-23T11:39:26.838;588
2026-03-23T11:39:27.426;589
2026-03-23T11:39:28.015;588
2026-03-23T11:39:28.603;583
2026-03-23T11:39:29.186;575
2026-03-23T11:39:29.761;581
2026-03-23T11:39:30.342;586
2026-03-23T11:39:30.928;590
2026-03-23T11:39:31.518;586
2026-03-23T11:39:32.104;595
2026-03-23T11:39:32.699;597
2026-03-23T11:39:33.296;594
2026-03-23T11:39:33.890;598
2026-03-23T11:39:34.488;594
2026-03-23T11:39:35.082;584
2026-03-23T11:39:35.666;581
2026-03-23T11:39:36.247;577
2026-03-23T11:39:36.824;573
2026-03-23T11:39:37.397;568
2026-03-23T11:39:37.965;569
2026-03-23T11:39:38.534;572
2026-03-23T11:39:39.106;590
2026-03-23T11:39:39.696;590
2026-03-23T11:39:40.286;582
2026-03-23T11:39:40.868;589
2026-03-23T11:39:41.457;585
2026-03-23T11:39:42.042;590
2026-03-23T11:39:42.632;583
2026-03-23T11:39:43.215;575
2026-03-23T11:39:43.790;571
2026-03-23T11:39:44.361;561
2026-03-23T11:39:44.922;571
2026-03-23T11:39:45.493;563
2026-03-23T11:39:46.056;557
2026-03-23T11:39:46.613;566
2026-03-23T11:39:47.179;570
2026-03-23T11:39:47.749;572
2026-03-23T11:39:48.321;568
2026-03-23T11:39:48.889;593
2026-03-23T11:39:49.482;582
2026-03-23T11:39:50.064;577
2026-03-23T11:39:50.641;592
2026-03-23T11:39:51.233;595
2026-03-23T11:39:51.828;592
2026-03-23T11:39:52.420;595
2026-03-23T11:39:53.015;597
2026-03-23T11:39:53.612;591
2026-03-23T11:39:54.203;581
2026-03-23T11:39:54.784;592
2026-03-23T11:39:55.376;591
2026-03-23T11:39:55.967;586
2026-03-23T11:39:56.553;583
2026-03-23T11:39:57.136;595
2026-03-23T11:39:57.731;593
2026-03-23T11:39:58.324;592
2026-03-23T11:39:58.916;590
2026-03-23T11:39:59.506;600
2026-03-23T11:40:00.106;603
2026-03-23T11:40:00.709;597
2026-03-23T11:40:01.306;604
2026-03-23T11:40:01.910;607
2026-03-23T11:40:02.517;604
2026-03-23T11:40:03.121;593
2026-03-23T11:40:03.714;604
2026-03-23T11:40:04.318;601
2026-03-23T11:40:04.919;595
2026-03-23T11:40:05.514;607
2026-03-23T11:40:06.121;614
2026-03-23T11:40:06.735;621
2026-03-23T11:40:07.356;624
2026-03-23T11:40:07.980;648
2026-03-23T11:40:08.628;695
2026-03-23T11:40:09.323;1371
