Phone timestamp;RR-interval [ms]
2026-03-24T18:21:49.857;718
2026-03-24T18:21:50.575;706
2026-03-24T18:21:51.281;711
2026-03-24T18:21:51.992;719
2026-03-24T18:21:52.711;726
2026-03-24T18:21:53.437;747
2026-03-24T18:21:54.184;753
2026-03-24T18:21:54.937;758
2026-03-24T18:21:55.695;757
2026-03-24T18:21:56.452;773
2026-03-24T18:21:57.225;759
2026-03-24T18:21:57.984;771
2026-03-24T18:21:58.755;750
2026-03-24T18:21:59.505;765
2026-03-24T18:22:00.270;755
2026-03-24T18:22:01.025;769
2026-03-24T18:22:01.794;773
2026-03-24T18:22:02.567;798
2026-03-24T18:22:03.365;818
2026-03-24T18:22:04.183;825
2026-03-24T18:22:05.008;835
2026-03-24T18:22:05.843;848
2026-03-24T18:22:06.691;841
2026-03-24T18:22:07.532;807
2026-03-24T18:22:08.339;797
2026-03-24T18:22:09.136;788
2026-03-24T18:22:09.924;789
2026-03-24T18:22:10.713;776
2026-03-24T18:22:11.489;797
2026-03-24T18:22:12.286;810
2026-03-24T18:22:13.096;816
2026-03-24T18:22:13.912;815
2026-03-24T18:22:14.727;815
2026-03-24T18:22:15.542;813
2026-03-24T18:22:16.355;812
2026-03-24T18:22:17.167;808
2026-03-24T18:22:17.975;815
2026-03-24T18:22:18.790;806
2026-03-24T18:22:19.596;780
2026-03-24T18:22:20.376;789
2026-03-24T18:22:21.165;774
2026-03-24T18:22:21.939;772
2026-03-24T18:22:22.711;782
2026-03-24T18:22:23.493;759
2026-03-24T18:22:24.252;761
2026-03-24T18:22:25.013;749
2026-03-24T18:22:25.762;770
2026-03-24T18:22:26.532;781
2026-03-24T18:22:27.313;799
2026-03-24T18:22:28.112;821
2026-03-24T18:22:28.933;805
2026-03-24T18:22:29.738;807
2026-03-24T18:22:30.545;817
2026-03-24T18:22:31.362;793
2026-03-24T18:22:32.155;807
2026-03-24T18:22:32.962;799
2026-03-24T18:22:33.761;789
2026-03-24T18:22:34.550;767
2026-03-24T18:22:35.317;758
2026-03-24T18:22:36.075;746
2026-03-24T18:22:36.821;744
2026-03-24T18:22:37.565;747
2026-03-24T18:22:38.312;743
2026-03-24T18:22:39.055;750
2026-03-24T18:22:39.805;740
