Phone timestamp;RR-interval [ms]
2026-04-02T12:44:08.725;912
2026-04-02T12:44:09.637;887
2026-04-02T12:44:10.524;853
2026-04-02T12:44:11.377;860
2026-04-02T12:44:12.237;862
2026-04-02T12:44:13.099;797
2026-04-02T12:44:13.896;784
2026-04-02T12:44:14.680;770
2026-04-02T12:44:15.450;798
2026-04-02T12:44:16.248;863
2026-04-02T12:44:17.111;882
2026-04-02T12:44:17.993;1039
2026-04-02T12:44:19.032;1108
2026-04-02T12:44:20.140;1036
2026-04-02T12:44:21.176;897
2026-04-02T12:44:22.073;858
2026-04-02T12:44:22.931;816
2026-04-02T12:44:23.747;778
2026-04-02T12:44:24.525;778
2026-04-02T12:44:25.303;754
2026-04-02T12:44:26.057;774
2026-04-02T12:44:26.831;786
2026-04-02T12:44:27.617;818
2026-04-02T12:44:28.435;813
2026-04-02T12:44:29.248;817
2026-04-02T12:44:30.065;798
2026-04-02T12:44:30.863;815
2026-04-02T12:44:31.678;838
2026-04-02T12:44:32.516;856
2026-04-02T12:44:33.372;812
2026-04-02T12:44:34.184;819
2026-04-02T12:44:35.003;818
2026-04-02T12:44:35.821;812
2026-04-02T12:44:36.633;850
2026-04-02T12:44:37.483;833
2026-04-02T12:44:38.316;829
2026-04-02T12:44:39.145;816
2026-04-02T12:44:39.961;854
2026-04-02T12:44:40.815;871
2026-04-02T12:44:41.686;890
2026-04-02T12:44:42.576;826
2026-04-02T12:44:43.402;824
2026-04-02T12:44:44.226;819
2026-04-02T12:44:45.045;857
2026-04-02T12:44:45.902;873
2026-04-02T12:44:46.775;905
2026-04-02T12:44:47.680;926
2026-04-02T12:44:48.606;962
2026-04-02T12:44:49.568;924
2026-04-02T12:44:50.492;879
2026-04-02T12:44:51.371;863
2026-04-02T12:44:52.234;811
2026-04-02T12:44:53.045;824
2026-04-02T12:44:53.869;823
2026-04-02T12:44:54.692;843
2026-04-02T12:44:55.535;840
2026-04-02T12:44:56.375;785
2026-04-02T12:44:57.160;776
2026-04-02T12:44:57.936;771
2026-04-02T12:44:58.707;754
2026-04-02T12:44:59.461;736
2026-04-02T12:45:00.197;718
2026-04-02T12:45:00.915;690
2026-04-02T12:45:01.605;672
2026-04-02T12:45:02.277;654
2026-04-02T12:45:02.931;658
2026-04-02T12:45:03.589;648
2026-04-02T12:45:04.237;647
2026-04-02T12:45:04.884;672
2026-04-02T12:45:05.556;759
2026-04-02T12:45:06.315;1032
2026-04-02T12:45:07.347;1021
2026-04-02T12:45:08.368;969
2026-04-02T12:45:09.337;892
2026-04-02T12:45:10.229;830
2026-04-02T12:45:11.059;815
2026-04-02T12:45:11.874;802
2026-04-02T12:45:12.676;797
2026-04-02T12:45:13.473;778
2026-04-02T12:45:14.251;771
2026-04-02T12:45:15.022;740
2026-04-02T12:45:15.762;737
2026-04-02T12:45:16.499;742
2026-04-02T12:45:17.241;738
2026-04-02T12:45:17.979;756
2026-04-02T12:45:18.735;792
2026-04-02T12:45:19.527;850
2026-04-02T12:45:20.377;906
2026-04-02T12:45:21.283;889
2026-04-02T12:45:22.172;924
2026-04-02T12:45:23.096;857
2026-04-02T12:45:23.953;848
2026-04-02T12:45:24.801;827
2026-04-02T12:45:25.628;802
2026-04-02T12:45:26.430;779
2026-04-02T12:45:27.209;749
2026-04-02T12:45:27.958;750
2026-04-02T12:45:28.708;715
2026-04-02T12:45:29.423;714
2026-04-02T12:45:30.137;715
2026-04-02T12:45:30.852;728
2026-04-02T12:45:31.580;738
2026-04-02T12:45:32.318;764
2026-04-02T12:45:33.082;766
2026-04-02T12:45:33.848;758
2026-04-02T12:45:34.606;767
2026-04-02T12:45:35.373;750
2026-04-02T12:45:36.123;760
2026-04-02T12:45:36.883;784
2026-04-02T12:45:37.667;789
2026-04-02T12:45:38.456;806
2026-04-02T12:45:39.262;796
2026-04-02T12:45:40.058;817
2026-04-02T12:45:40.875;810
2026-04-02T12:45:41.685;862
2026-04-02T12:45:42.547;869
2026-04-02T12:45:43.416;895
2026-04-02T12:45:44.311;884
2026-04-02T12:45:45.195;908
2026-04-02T12:45:46.103;878
2026-04-02T12:45:46.981;855
2026-04-02T12:45:47.836;886
2026-04-02T12:45:48.722;882
2026-04-02T12:45:49.604;879
2026-04-02T12:45:50.483;894
2026-04-02T12:45:51.377;973
2026-04-02T12:45:52.350;1040
2026-04-02T12:45:53.390;993
2026-04-02T12:45:54.383;920
2026-04-02T12:45:55.303;841
2026-04-02T12:45:56.144;810
2026-04-02T12:45:56.954;817
2026-04-02T12:45:57.771;844
2026-04-02T12:45:58.615;1002
2026-04-02T12:45:59.617;1046
2026-04-02T12:46:00.663;1045
2026-04-02T12:46:01.708;1077
2026-04-02T12:46:02.785;1066
2026-04-02T12:46:03.851;946
2026-04-02T12:46:04.797;843
2026-04-02T12:46:05.640;877
2026-04-02T12:46:06.517;843
2026-04-02T12:46:07.360;829
2026-04-02T12:46:08.189;809
2026-04-02T12:46:08.998;788
2026-04-02T12:46:09.786;779
2026-04-02T12:46:10.565;782
2026-04-02T12:46:11.347;759
2026-04-02T12:46:12.106;755
2026-04-02T12:46:12.861;782
2026-04-02T12:46:13.643;799
2026-04-02T12:46:14.442;785
2026-04-02T12:46:15.227;781
2026-04-02T12:46:16.008;772
2026-04-02T12:46:16.780;777
2026-04-02T12:46:17.557;773
2026-04-02T12:46:18.330;766
2026-04-02T12:46:19.096;776
2026-04-02T12:46:19.872;760
2026-04-02T12:46:20.632;738
2026-04-02T12:46:21.370;729
2026-04-02T12:46:22.099;709
2026-04-02T12:46:22.808;720
2026-04-02T12:46:23.528;715
2026-04-02T12:46:24.243;719
2026-04-02T12:46:24.962;725
2026-04-02T12:46:25.687;722
2026-04-02T12:46:26.409;719
2026-04-02T12:46:27.128;714
2026-04-02T12:46:27.842;711
2026-04-02T12:46:28.553;712
2026-04-02T12:46:29.265;727
2026-04-02T12:46:29.992;752
2026-04-02T12:46:30.744;857
2026-04-02T12:46:31.601;1061
2026-04-02T12:46:32.662;1021
2026-04-02T12:46:33.683;891
2026-04-02T12:46:34.574;863
2026-04-02T12:46:35.437;835
2026-04-02T12:46:36.272;855
2026-04-02T12:46:37.127;854
2026-04-02T12:46:37.981;809
2026-04-02T12:46:38.790;798
2026-04-02T12:46:39.588;785
2026-04-02T12:46:40.373;771
2026-04-02T12:46:41.144;753
2026-04-02T12:46:41.897;744
2026-04-02T12:46:42.641;729
2026-04-02T12:46:43.370;734
2026-04-02T12:46:44.104;745
2026-04-02T12:46:44.849;775
2026-04-02T12:46:45.624;821
2026-04-02T12:46:46.445;948
2026-04-02T12:46:47.393;1052
2026-04-02T12:46:48.445;1047
2026-04-02T12:46:49.492;1008
2026-04-02T12:46:50.500;910
2026-04-02T12:46:51.410;867
2026-04-02T12:46:52.277;844
2026-04-02T12:46:53.121;856
2026-04-02T12:46:53.977;883
2026-04-02T12:46:54.860;861
2026-04-02T12:46:55.721;877
2026-04-02T12:46:56.598;911
2026-04-02T12:46:57.509;938
2026-04-02T12:46:58.447;932
2026-04-02T12:46:59.379;916
2026-04-02T12:47:00.295;881
2026-04-02T12:47:01.176;849
2026-04-02T12:47:02.025;854
2026-04-02T12:47:02.879;885
2026-04-02T12:47:03.764;951
2026-04-02T12:47:04.715;926
2026-04-02T12:47:05.641;875
2026-04-02T12:47:06.516;858
2026-04-02T12:47:07.374;803
2026-04-02T12:47:08.177;794
2026-04-02T12:47:08.971;751
2026-04-02T12:47:09.722;734
2026-04-02T12:47:10.456;729
2026-04-02T12:47:11.185;712
2026-04-02T12:47:11.897;703
2026-04-02T12:47:12.600;721
2026-04-02T12:47:13.321;724
2026-04-02T12:47:14.045;730
2026-04-02T12:47:14.775;738
2026-04-02T12:47:15.513;750
2026-04-02T12:47:16.263;736
2026-04-02T12:47:16.999;742
2026-04-02T12:47:17.741;753
2026-04-02T12:47:18.494;766
2026-04-02T12:47:19.260;763
2026-04-02T12:47:20.023;793
2026-04-02T12:47:20.816;803
2026-04-02T12:47:21.619;801
2026-04-02T12:47:22.420;780
2026-04-02T12:47:23.200;776
2026-04-02T12:47:23.976;778
2026-04-02T12:47:24.754;775
2026-04-02T12:47:25.529;766
2026-04-02T12:47:26.295;753
2026-04-02T12:47:27.048;764
2026-04-02T12:47:27.812;782
2026-04-02T12:47:28.594;827
2026-04-02T12:47:29.421;893
2026-04-02T12:47:30.314;967
2026-04-02T12:47:31.281;990
2026-04-02T12:47:32.271;957
2026-04-02T12:47:33.228;939
2026-04-02T12:47:34.167;923
2026-04-02T12:47:35.090;868
2026-04-02T12:47:35.958;824
2026-04-02T12:47:36.782;827
2026-04-02T12:47:37.609;838
2026-04-02T12:47:38.447;886
2026-04-02T12:47:39.333;879
2026-04-02T12:47:40.212;887
2026-04-02T12:47:41.099;868
2026-04-02T12:47:41.967;837
2026-04-02T12:47:42.804;813
2026-04-02T12:47:43.617;777
2026-04-02T12:47:44.394;767
2026-04-02T12:47:45.161;771
2026-04-02T12:47:45.932;764
2026-04-02T12:47:46.696;780
2026-04-02T12:47:47.476;788
2026-04-02T12:47:48.264;779
2026-04-02T12:47:49.043;809
2026-04-02T12:47:49.852;799
2026-04-02T12:47:50.651;804
2026-04-02T12:47:51.455;803
2026-04-02T12:47:52.258;801
2026-04-02T12:47:53.059;827
2026-04-02T12:47:53.886;846
2026-04-02T12:47:54.732;838
2026-04-02T12:47:55.570;821
2026-04-02T12:47:56.391;818
2026-04-02T12:47:57.209;809
2026-04-02T12:47:58.018;812
2026-04-02T12:47:58.830;824
2026-04-02T12:47:59.654;852
2026-04-02T12:48:00.506;889
2026-04-02T12:48:01.395;882
2026-04-02T12:48:02.277;846
2026-04-02T12:48:03.123;823
2026-04-02T12:48:03.946;806
2026-04-02T12:48:04.752;802
2026-04-02T12:48:05.554;777
2026-04-02T12:48:06.331;772
2026-04-02T12:48:07.103;744
2026-04-02T12:48:07.847;735
2026-04-02T12:48:08.582;708
2026-04-02T12:48:09.290;705
2026-04-02T12:48:09.995;688
2026-04-02T12:48:10.683;684
2026-04-02T12:48:11.367;711
2026-04-02T12:48:12.078;796
2026-04-02T12:48:12.874;858
2026-04-02T12:48:13.732;935
2026-04-02T12:48:14.667;1032
2026-04-02T12:48:15.699;927
2026-04-02T12:48:16.626;899
2026-04-02T12:48:17.525;877
2026-04-02T12:48:18.402;863
2026-04-02T12:48:19.265;826
2026-04-02T12:48:20.091;796
2026-04-02T12:48:20.887;799
2026-04-02T12:48:21.686;780
2026-04-02T12:48:22.466;782
2026-04-02T12:48:23.248;812
2026-04-02T12:48:24.060;859
2026-04-02T12:48:24.919;1018
2026-04-02T12:48:25.937;954
2026-04-02T12:48:26.891;949
2026-04-02T12:48:27.840;938
2026-04-02T12:48:28.778;907
2026-04-02T12:48:29.685;882
2026-04-02T12:48:30.567;834
2026-04-02T12:48:31.401;824
2026-04-02T12:48:32.225;834
2026-04-02T12:48:33.059;819
2026-04-02T12:48:33.878;824
2026-04-02T12:48:34.702;860
2026-04-02T12:48:35.562;914
2026-04-02T12:48:36.476;885
2026-04-02T12:48:37.361;862
2026-04-02T12:48:38.223;835
2026-04-02T12:48:39.058;841
2026-04-02T12:48:39.899;847
2026-04-02T12:48:40.746;820
2026-04-02T12:48:41.566;836
2026-04-02T12:48:42.402;854
2026-04-02T12:48:43.256;938
2026-04-02T12:48:44.194;1032
2026-04-02T12:48:45.226;955
2026-04-02T12:48:46.181;975
2026-04-02T12:48:47.156;954
2026-04-02T12:48:48.110;879
2026-04-02T12:48:48.989;858
2026-04-02T12:48:49.847;839
2026-04-02T12:48:50.686;854
2026-04-02T12:48:51.540;867
2026-04-02T12:48:52.407;874
2026-04-02T12:48:53.281;851
2026-04-02T12:48:54.132;855
2026-04-02T12:48:54.987;825
2026-04-02T12:48:55.812;832
2026-04-02T12:48:56.644;785
2026-04-02T12:48:57.429;772
