Phone timestamp;RR-interval [ms]
2026-04-02T11:28:57.621;346
2026-04-02T11:28:57.967;346
2026-04-02T11:28:58.313;348
2026-04-02T11:28:58.661;347
2026-04-02T11:28:59.008;349
2026-04-02T11:28:59.357;340
2026-04-02T11:28:59.697;351
2026-04-02T11:29:00.048;349
2026-04-02T11:29:00.397;345
2026-04-02T11:29:00.742;347
2026-04-02T11:29:01.089;346
2026-04-02T11:29:01.435;348
2026-04-02T11:29:01.783;345
2026-04-02T11:29:02.128;350
2026-04-02T11:29:02.478;345
2026-04-02T11:29:02.823;348
2026-04-02T11:29:03.171;345
2026-04-02T11:29:03.516;347
2026-04-02T11:29:03.863;353
2026-04-02T11:29:04.216;340
2026-04-02T11:29:04.556;346
2026-04-02T11:29:04.902;348
2026-04-02T11:29:05.250;349
2026-04-02T11:29:05.599;692
2026-04-02T11:29:06.291;355
2026-04-02T11:29:06.646;696
2026-04-02T11:29:07.342;345
2026-04-02T11:29:07.687;351
2026-04-02T11:29:08.038;346
2026-04-02T11:29:08.384;345
2026-04-02T11:29:08.729;347
2026-04-02T11:29:09.076;347
2026-04-02T11:29:09.423;346
2026-04-02T11:29:09.769;344
2026-04-02T11:29:10.113;346
2026-04-02T11:29:10.459;354
2026-04-02T11:29:10.813;695
2026-04-02T11:29:11.508;353
2026-04-02T11:29:11.861;337
2026-04-02T11:29:12.198;353
2026-04-02T11:29:12.551;344
2026-04-02T11:29:12.895;342
2026-04-02T11:29:13.237;345
2026-04-02T11:29:13.582;352
2026-04-02T11:29:13.934;346
2026-04-02T11:29:14.280;346
2026-04-02T11:29:14.626;346
2026-04-02T11:29:14.972;352
2026-04-02T11:29:15.324;345
2026-04-02T11:29:15.669;350
2026-04-02T11:29:16.019;347
2026-04-02T11:29:16.366;348
2026-04-02T11:29:16.714;344
2026-04-02T11:29:17.058;350
2026-04-02T11:29:17.408;353
2026-04-02T11:29:17.761;343
2026-04-02T11:29:18.104;348
2026-04-02T11:29:18.452;351
2026-04-02T11:29:18.803;353
2026-04-02T11:29:19.156;348
2026-04-02T11:29:19.504;344
2026-04-02T11:29:19.848;348
2026-04-02T11:29:20.196;350
2026-04-02T11:29:20.546;350
2026-04-02T11:29:20.896;347
2026-04-02T11:29:21.243;347
2026-04-02T11:29:21.590;354
2026-04-02T11:29:21.944;344
2026-04-02T11:29:22.288;350
2026-04-02T11:29:22.638;347
2026-04-02T11:29:22.985;354
2026-04-02T11:29:23.339;348
2026-04-02T11:29:23.687;347
2026-04-02T11:29:24.034;343
2026-04-02T11:29:24.377;351
2026-04-02T11:29:24.728;353
2026-04-02T11:29:25.081;343
2026-04-02T11:29:25.424;354
2026-04-02T11:29:25.778;347
2026-04-02T11:29:26.125;350
2026-04-02T11:29:26.475;351
2026-04-02T11:29:26.826;353
2026-04-02T11:29:27.179;349
2026-04-02T11:29:27.528;345
2026-04-02T11:29:27.873;352
2026-04-02T11:29:28.225;354
2026-04-02T11:29:28.579;353
2026-04-02T11:29:28.932;343
2026-04-02T11:29:29.275;351
2026-04-02T11:29:29.626;349
2026-04-02T11:29:29.975;357
2026-04-02T11:29:30.332;345
2026-04-02T11:29:30.677;348
2026-04-02T11:29:31.025;353
2026-04-02T11:29:31.378;350
2026-04-02T11:29:31.728;349
2026-04-02T11:29:32.077;350
2026-04-02T11:29:32.427;354
2026-04-02T11:29:32.781;347
2026-04-02T11:29:33.128;348
2026-04-02T11:29:33.476;354
2026-04-02T11:29:33.830;349
2026-04-02T11:29:34.179;345
2026-04-02T11:29:34.524;352
2026-04-02T11:29:34.876;353
2026-04-02T11:29:35.229;348
2026-04-02T11:29:35.577;349
2026-04-02T11:29:35.926;353
2026-04-02T11:29:36.279;349
2026-04-02T11:29:36.628;347
2026-04-02T11:29:36.975;353
2026-04-02T11:29:37.328;354
2026-04-02T11:29:37.682;346
2026-04-02T11:29:38.028;347
2026-04-02T11:29:38.375;697
2026-04-02T11:29:39.072;356
2026-04-02T11:29:39.428;349
2026-04-02T11:29:39.777;347
2026-04-02T11:29:40.124;345
2026-04-02T11:29:40.469;356
2026-04-02T11:29:40.825;347
2026-04-02T11:29:41.172;351
2026-04-02T11:29:41.523;353
2026-04-02T11:29:41.876;349
2026-04-02T11:29:42.225;346
2026-04-02T11:29:42.571;353
2026-04-02T11:29:42.924;354
2026-04-02T11:29:43.278;343
2026-04-02T11:29:43.621;347
2026-04-02T11:29:43.968;354
2026-04-02T11:29:44.322;349
2026-04-02T11:29:44.671;351
2026-04-02T11:29:45.022;347
2026-04-02T11:29:45.369;349
2026-04-02T11:29:45.718;351
2026-04-02T11:29:46.069;347
2026-04-02T11:29:46.416;355
2026-04-02T11:29:46.771;344
2026-04-02T11:29:47.115;346
2026-04-02T11:29:47.461;350
2026-04-02T11:29:47.811;348
2026-04-02T11:29:48.159;348
2026-04-02T11:29:48.507;352
2026-04-02T11:29:48.859;347
2026-04-02T11:29:49.206;349
2026-04-02T11:29:49.555;345
2026-04-02T11:29:49.900;349
2026-04-02T11:29:50.249;346
2026-04-02T11:29:50.595;356
