Phone timestamp;RR-interval [ms]
2026-03-26T11:21:55.078;347
2026-03-26T11:21:55.425;352
2026-03-26T11:21:55.777;345
2026-03-26T11:21:56.122;351
2026-03-26T11:21:56.473;349
2026-03-26T11:21:56.822;350
2026-03-26T11:21:57.172;351
2026-03-26T11:21:57.523;348
2026-03-26T11:21:57.871;347
2026-03-26T11:21:58.218;348
2026-03-26T11:21:58.566;347
2026-03-26T11:21:58.913;348
2026-03-26T11:21:59.261;352
2026-03-26T11:21:59.613;346
2026-03-26T11:21:59.959;351
2026-03-26T11:22:00.310;342
2026-03-26T11:22:00.652;353
2026-03-26T11:22:01.005;349
2026-03-26T11:22:01.354;346
2026-03-26T11:22:01.700;348
2026-03-26T11:22:02.048;352
2026-03-26T11:22:02.400;350
2026-03-26T11:22:02.750;346
2026-03-26T11:22:03.096;350
2026-03-26T11:22:03.446;701
2026-03-26T11:22:04.147;693
2026-03-26T11:22:04.840;349
2026-03-26T11:22:05.189;348
2026-03-26T11:22:05.537;348
2026-03-26T11:22:05.885;346
2026-03-26T11:22:06.231;699
2026-03-26T11:22:06.930;345
2026-03-26T11:22:07.275;354
2026-03-26T11:22:07.629;348
2026-03-26T11:22:07.977;613
2026-03-26T11:22:08.590;430
2026-03-26T11:22:09.020;341
2026-03-26T11:22:09.361;348
2026-03-26T11:22:09.709;493
2026-03-26T11:22:10.202;550
2026-03-26T11:22:10.752;686
2026-03-26T11:22:11.438;350
2026-03-26T11:22:11.788;425
2026-03-26T11:22:12.213;612
2026-03-26T11:22:12.825;346
2026-03-26T11:22:13.171;345
2026-03-26T11:22:13.516;348
2026-03-26T11:22:13.864;344
2026-03-26T11:22:14.208;348
2026-03-26T11:22:14.556;349
2026-03-26T11:22:14.905;343
2026-03-26T11:22:15.248;343
2026-03-26T11:22:15.591;349
2026-03-26T11:22:15.940;347
2026-03-26T11:22:16.287;347
2026-03-26T11:22:16.634;343
2026-03-26T11:22:16.977;347
2026-03-26T11:22:17.324;349
2026-03-26T11:22:17.673;343
2026-03-26T11:22:18.016;346
2026-03-26T11:22:18.362;349
2026-03-26T11:22:18.711;344
2026-03-26T11:22:19.055;344
2026-03-26T11:22:19.399;346
2026-03-26T11:22:19.745;345
2026-03-26T11:22:20.090;349
2026-03-26T11:22:20.439;344
2026-03-26T11:22:20.783;344
2026-03-26T11:22:21.127;349
2026-03-26T11:22:21.476;347
2026-03-26T11:22:21.823;345
2026-03-26T11:22:22.168;348
2026-03-26T11:22:22.516;348
2026-03-26T11:22:22.864;344
2026-03-26T11:22:23.208;349
2026-03-26T11:22:23.557;345
2026-03-26T11:22:23.902;352
2026-03-26T11:22:24.254;343
2026-03-26T11:22:24.597;349
2026-03-26T11:22:24.946;348
2026-03-26T11:22:25.294;348
2026-03-26T11:22:25.642;347
2026-03-26T11:22:25.989;349
2026-03-26T11:22:26.338;352
2026-03-26T11:22:26.690;345
2026-03-26T11:22:27.035;349
2026-03-26T11:22:27.384;350
2026-03-26T11:22:27.734;348
2026-03-26T11:22:28.082;348
2026-03-26T11:22:28.430;351
2026-03-26T11:22:28.781;349
2026-03-26T11:22:29.130;349
2026-03-26T11:22:29.479;350
2026-03-26T11:22:29.829;348
2026-03-26T11:22:30.177;354
2026-03-26T11:22:30.531;350
2026-03-26T11:22:30.881;352
